id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1482697,Large 2BD Golden Gate Park Apt,7932270,Noam,,Outer Richmond,37.77797172,-122.4964671,Entire home/apt,165,4,23,7/29/2017,0.46,2,7
7823272,Spacious studio near Ocean Beach,41190422,Fiona,,Outer Richmond,37.77615199,-122.5071731,Entire home/apt,145,2,69,9/24/2017,2.65,1,93
10706309,Classic Lake District 1 Bedroom,20763245,Aaron,,Outer Richmond,37.7850663,-122.482115,Entire home/apt,159,2,4,8/8/2016,0.24,1,0
16620918,3 bedroom In-Law near Golden Gate Park w/parking,97707379,Hongqun,,Outer Richmond,37.7750538,-122.4915981,Entire home/apt,145,3,39,9/19/2017,4.5,1,55
10771375,"Richmond, Single Family Home",20287825,Matt,,Outer Richmond,37.77577692,-122.4829622,Entire home/apt,1100,1,0,,,1,0
14790424,Great 3br Home between Golden Gate Bridge and Park,66527929,Jana And Peter,,Outer Richmond,37.77701381,-122.4890079,Entire home/apt,299,3,22,8/12/2017,2.4,2,0
15604860,Beautiful house closer to ocean beach,100591545,Valeria,,Outer Richmond,37.77210309,-122.5066512,Private room,90,5,6,9/17/2017,1.34,1,83
12328003,"Secure parking, private bath, quiet room, garden",66527929,Jana And Peter,,Outer Richmond,37.77526481,-122.4887531,Private room,149,2,22,9/26/2017,1.75,2,191
17979876,Cozy Private Room in Outer Richmond House :),69254093,Harry,,Outer Richmond,37.77366045,-122.4999833,Private room,68,1,0,,,1,0
15849484,Very large 600 sq ft modern place,69727514,Bella,,Outer Richmond,37.77394568,-122.4799794,Entire home/apt,175,2,5,9/23/2017,1.6,1,74
3774435,SF Love Story_2nd Floor MasterBed,19347301,Zoe (Yuan),,Outer Richmond,37.77592903,-122.4892921,Private room,135,2,84,10/3/2016,2.19,1,0
10769424,Sande's Place: Private in-law unit,30127937,Beth,,Outer Richmond,37.77361142,-122.5003692,Entire home/apt,89,2,57,9/13/2017,3.35,1,321
1183521,QUEEN SIZE room (w King rm avail!),5929123,Andrea,,Outer Richmond,37.77657507,-122.4788229,Private room,100,3,192,9/14/2017,3.64,2,321
15073052,Renovated In-Law Unit w/Private Entrance,95340952,Mitch,,Outer Richmond,37.78255117,-122.479942,Entire home/apt,130,2,10,9/22/2017,1.08,1,11
6378613,Walk to Strictly Bluegrass from our 3br/2bth Home!,33249457,Matthew,,Outer Richmond,37.78306575,-122.4860473,Entire home/apt,375,2,4,7/9/2017,0.26,1,67
545685,Garden Suite Private Bathrm GGPark,2676602,Su,,Outer Richmond,37.77619017,-122.4823081,Private room,79,1,492,9/18/2017,7.68,2,123
732779,Relaxing Victorian near nature,2146065,Lindsay And Brian,,Outer Richmond,37.78068354,-122.4814619,Entire home/apt,520,1,5,8/15/2017,0.13,2,108
14342296,Minimal & Cute Private Master Bedroom,23774761,Emily,,Outer Richmond,37.77582405,-122.4837083,Private room,62,2,4,4/16/2017,0.65,1,0
20058993,Richmond Home For Outside Lands,11819763,Shauna,,Outer Richmond,37.7823245,-122.4784783,Entire home/apt,700,2,0,,,1,0
4105007,"SPACIOUS, SUPER COMFORTABLE, LIGHT-FILLED bedroom",141399,Karen,,Outer Richmond,37.78404481,-122.4832545,Private room,75,2,5,8/13/2017,1.44,1,6
17585947,"Quiet, cool and comfy bedroom near the ocean",836116,Elizabeth,,Outer Richmond,37.77844741,-122.5003136,Private room,101,1,22,9/22/2017,3.63,1,0
2331166,Private Rm/Private Bathrm nr Ocean ,10573197,Beverly,,Outer Richmond,37.77333845,-122.5009041,Private room,90,3,142,9/8/2017,3.23,2,327
8884625,Spacious private suite.,46488871,Danielle,,Outer Richmond,37.77435765,-122.4895129,Private room,100,1,0,,,1,0
1104912,Sunny apt in San Francisco. Close to Beach and GGP,6068306,Chani,,Outer Richmond,37.77519849,-122.5013872,Entire home/apt,159,3,82,9/17/2017,3.23,1,158
2477787,Classic Victorian with GG Brdg View,9294456,Hilary,,Outer Richmond,37.78628416,-122.4822972,Entire home/apt,700,4,0,,,1,12
3870404,Sea cliff of San Francisco,7300786,Diyar,,Outer Richmond,37.78192773,-122.4889114,Entire home/apt,200,3,2,9/2/2014,0.05,1,0
16290048,SF 3 BDRM/3 BATH NEAR GOLDEN GATE PARK,106565379,Jennifer,,Outer Richmond,37.77664701,-122.483628,Entire home/apt,200,2,0,,,1,0
7349969,Beautiful Views 1 BDRM. 2 Story,1780116,Aaron,,Outer Richmond,37.77722533,-122.4873322,Entire home/apt,200,1,0,,,1,0
13241517,Relocation Luxury OCEANFRONT  VIEW! Pkg Elevator,1339470,Luxury,,Outer Richmond,37.77315465,-122.5109405,Entire home/apt,195,31,0,,,2,335
437385,"Cozy Bed/Bth Suite in Elegant Home,Parking,Laundry",2172763,Melanie,,Outer Richmond,37.77883744,-122.5053471,Private room,110,2,171,9/28/2017,2.62,1,341
18025929,"Dogs for Rent, Room Included",123978241,Paul,,Outer Richmond,37.77789787,-122.4793709,Private room,375,1,0,,,1,24
2482632,Apartment with Parking,12701037,Trevor,,Outer Richmond,37.7839268,-122.4791889,Entire home/apt,150,1,1,11/27/2015,0.04,1,0
7621182,Private and stylish bedroom/bath,6353212,Jennifer,,Outer Richmond,37.775322,-122.5025771,Private room,150,1,14,2/7/2016,0.53,1,360
19059321,Sunny 3-floor Edwardian home in the Lake District,13750870,Blaire,,Outer Richmond,37.78482753,-122.4821799,Entire home/apt,525,5,0,,,1,0
4688930,Modern remodel + period charm,257986,Nathan,,Outer Richmond,37.7808314,-122.4941808,Entire home/apt,200,3,8,9/7/2017,0.28,1,151
6222895,2 BR House/Ocean View/Yard/Parking,24730746,Jonathan,,Outer Richmond,37.77514265,-122.5030442,Entire home/apt,350,2,0,,,1,0
1755158,Garden (Inlaw) apartment,9230402,Patricia,,Outer Richmond,37.77505132,-122.4982876,Entire home/apt,125,3,158,9/15/2017,3.27,1,89
8013810,Quiet Space in Great Neighborhood,38284067,Stephen,,Outer Richmond,37.78233025,-122.4809421,Entire home/apt,120,4,12,8/16/2016,0.48,1,0
21120960,"Stylish, Light filled flat, Great walking location",4326245,Jeff,,Outer Richmond,37.77423346,-122.4916748,Entire home/apt,250,2,0,,,1,167
20744113,"Huge 3 Bedroom Apt Just Remodeled, Walk Everywhere",144161056,Rosemarie,,Outer Richmond,37.78246867,-122.4796205,Entire home/apt,360,2,3,9/23/2017,3,1,19
4858023,Clean & Comfortble Prvt Room near SF parks&beaches,17344933,Tony,,Outer Richmond,37.78401061,-122.4813525,Private room,47,3,9,9/25/2017,1.91,1,0
1494909,"Quaint, sunny room!",7990254,Alena,,Outer Richmond,37.78399165,-122.4801032,Private room,60,1,6,3/10/2017,0.8,1,0
16598738,Ocean Beach garden spot,14409390,Mary & Hep,,Outer Richmond,37.77570638,-122.5077253,Entire home/apt,150,2,18,8/19/2017,2.08,1,0
9240268,Comfortable bedroom,9297342,Patrick,,Outer Richmond,37.77670686,-122.4786954,Private room,200,3,1,11/19/2015,0.04,1,0
10946162,"7  Bedroom, 5 Bath HOME SUPER BOWL",56762525,Kraig,,Outer Richmond,37.78095648,-122.4891935,Entire home/apt,4000,1,0,,,1,0
83553,Sutro Garden View,127367,Annette,,Outer Richmond,37.77482554,-122.5095181,Entire home/apt,85,30,5,11/20/2016,0.07,25,362
4638266,Stay w/ us near GG Bridge n parks!,170980,Nina,,Outer Richmond,37.78611762,-122.4864662,Private room,150,1,19,8/21/2017,0.69,1,356
4539937,Entire beautiful SF home with many amenities,590946,Lawrence,,Outer Richmond,37.77418348,-122.4826255,Entire home/apt,280,2,8,9/15/2017,0.35,1,26
16549352,"Private Room & Bath, 1 Block From Golden Gate Park",1239882,Suhail,,Outer Richmond,37.77498261,-122.4895572,Private room,88,1,0,,,1,0
10884695,Charming sunny studio sleeps 3,56398946,Wes,,Outer Richmond,37.77692673,-122.5024378,Private room,92,1,89,9/25/2017,5.29,2,258
66188,Spectacular Sutro Heights,127367,Annette,,Outer Richmond,37.77718605,-122.5090602,Entire home/apt,216,30,11,1/16/2015,0.14,25,350
431632,"Private, cozy studio near nature",2146065,Lindsay And Brian,,Outer Richmond,37.7813536,-122.4826563,Entire home/apt,125,3,155,9/20/2017,2.35,2,339
7069881,Spacious flat in Richmond/Sea Cliff,37068215,Kathleen,,Outer Richmond,37.78458732,-122.4827638,Entire home/apt,233,3,96,9/21/2017,3.58,1,53
19592343,Spacious 2 bedrooms 1.5 bath Apt Park Ocean Golf,90276289,Leah,,Outer Richmond,37.77990281,-122.4944852,Entire home/apt,139,2,16,9/24/2017,5.27,1,337
20333402,Ocean Corner,89457677,Monica,,Outer Richmond,37.77945055,-122.5014942,Entire home/apt,78,2,7,9/22/2017,4.38,1,127
10862608,One bedroom apartment in Sea Cliff,56271528,Lori,,Outer Richmond,37.77960863,-122.4909264,Entire home/apt,155,5,15,9/24/2017,0.93,1,348
9110032,Modern Room by Golden Gate Park (Green Butterfly),23752034,Brian,,Outer Richmond,37.77301327,-122.5010861,Private room,100,30,93,8/8/2017,3.97,2,327
7643927,Beautifull private room.,40109906,David,,Outer Richmond,37.77832449,-122.4886854,Private room,99,1,247,9/29/2017,9.4,1,338
1556680,"Beautiful, Light & Large Apartment",8286990,David Smithstein &,,Outer Richmond,37.77373215,-122.4996413,Entire home/apt,182,2,233,9/26/2017,5.68,1,301
10502323,Outer Richmond Spacious Apartment,54149759,Chuck And Katie,,Outer Richmond,37.77324628,-122.5058859,Entire home/apt,165,2,31,9/30/2017,1.64,1,326
845480, Master bedroom with private bath,4393613,Delores,,Crocker Amazon,37.70884575,-122.430768,Private room,69,3,172,9/23/2017,3.01,3,65
16618464,"Gorgeous Views of SF in Private, Quiet Oasis",44084025,Will,,Crocker Amazon,37.71082581,-122.4393168,Private room,120,1,46,9/12/2017,5.73,1,82
16847403,Daly City Private Room (Closed to San Francisco),76840637,Yitao,,Crocker Amazon,37.70840529,-122.450804,Private room,76,1,9,6/26/2017,1.1,1,35
20638695,Live.Work.Network at our Hacker House,21940642,Alex,,Crocker Amazon,37.71148421,-122.4374835,Shared room,0,3,1,9/8/2017,1,13,159
17807120,Cozy one bedroom home in San Francisco,1965033,Wendy,,Crocker Amazon,37.71425792,-122.4407117,Entire home/apt,84,2,6,7/30/2017,1.18,1,4
16960313,Sunny house with San Francisco panoramic views,33532518,Irene,,Crocker Amazon,37.70874242,-122.4374675,Private room,160,1,3,8/19/2017,0.49,3,59
6377520,PEACEFUL SUITE,33239427,Estela,,Crocker Amazon,37.71289473,-122.4373266,Entire home/apt,147,2,40,9/22/2017,1.42,1,354
20635250,Hacker house in quiet location,21940642,Alex,,Crocker Amazon,37.7115001,-122.439379,Shared room,0,3,2,9/17/2017,2,13,169
21045694,Modern & Convenient Studio - Walk to BART & Muni,30506212,Gordon,,Crocker Amazon,37.71446013,-122.4422267,Entire home/apt,71,1,2,9/29/2017,2,1,69
19490069,Private bedroom in SF,136812627,D,,Crocker Amazon,37.71371937,-122.4406764,Private room,50,1,0,,,1,0
845501,Bedroom with view in large house,4393613,Delores,,Crocker Amazon,37.70977896,-122.4307951,Private room,59,3,164,9/20/2017,2.86,3,76
20640089,Student coliving,21940642,Alex,,Crocker Amazon,37.71114886,-122.4393656,Shared room,0,3,1,9/26/2017,1,13,155
18428776,TEST,633828,Holly,,Crocker Amazon,37.70903043,-122.4413852,Shared room,28,1,0,,,1,0
20625135,Cheap. Safe and Comfortable,21940642,Alex,,Crocker Amazon,37.71291792,-122.4377139,Shared room,0,3,0,,,13,176
4880695,Large house with 5 'real' bedrms!,25108613,Peter,,Crocker Amazon,37.71160922,-122.4376089,Entire home/apt,375,4,18,8/20/2017,0.54,1,351
20626191,Young travelers welcome,21940642,Alex,,Crocker Amazon,37.71167496,-122.4392114,Shared room,0,3,2,9/12/2017,2,13,153
5154242,Private room at San Francisco,26653520,Annie,,Crocker Amazon,37.7101258,-122.4464311,Entire home/apt,89,2,70,9/13/2017,2.27,5,310
15236335,Simplistic Crocker Suite,24973603,Mai,,Crocker Amazon,37.70926563,-122.4485511,Entire home/apt,115,3,46,9/23/2017,3.87,1,342
5750696,4 bedrooms in a Quiet neighborhood,672862,Sharon,,Crocker Amazon,37.70931764,-122.4339503,Entire home/apt,275,1,105,9/17/2017,3.45,1,343
20626447,Tech Coliving close to public transport,21940642,Alex,,Crocker Amazon,37.71319125,-122.4380348,Shared room,0,3,2,9/12/2017,2,13,174
20626299,Coliving in a quiet and safe neighborhood,21940642,Alex,,Crocker Amazon,37.71352001,-122.4388395,Shared room,0,3,4,9/21/2017,4,13,171
5196233,San Francisco Private Studio,26653520,Annie,,Crocker Amazon,37.71010899,-122.4464402,Entire home/apt,89,2,42,9/23/2017,1.45,5,320
20635391,Bed in Tech Coliving,21940642,Alex,,Crocker Amazon,37.71269736,-122.4376808,Shared room,0,3,1,9/11/2017,1,13,174
20652639,Affordable room for 2 near public transport,21940642,Alex,,Crocker Amazon,37.71331964,-122.4377783,Private room,0,3,0,,,13,180
3649988,SF- Secret Garden & Waterfall,18452845,Felip & Deborah,,Crocker Amazon,37.71299007,-122.4413262,Entire home/apt,105,2,142,9/17/2017,3.66,1,274
16331804,Your Own Private 1-Bedroom/1-Bathroom HOME in SF,106908544,Kevin,,Crocker Amazon,37.71255339,-122.4369314,Entire home/apt,129,2,44,9/27/2017,7.33,1,336
5078569,Crocker Amazon 2bed house with amazing garden!,8303138,Adam,,Crocker Amazon,37.71358053,-122.4373564,Entire home/apt,145,5,2,9/22/2017,1.09,1,0
6601749,SF| Cozy private studio. Fully equipped,424793,Iz,,Crocker Amazon,37.71173951,-122.4456098,Entire home/apt,74,30,14,3/23/2017,0.5,1,365
1470340,Garden Suite - Crocker Amazon near the Mission,1393328,Gustav Alexander,,Crocker Amazon,37.71098633,-122.4356884,Entire home/apt,88,3,60,9/25/2017,4.07,1,63
18690499,#NAME?,54889490,Ray,,Crocker Amazon,37.70920117,-122.4364214,Entire home/apt,259,2,13,9/16/2017,3,1,141
2483653,Large & Comfy bright 1926 Studio,4809876,Jer,,Crocker Amazon,37.71199599,-122.4443699,Entire home/apt,70,30,54,9/8/2017,1.24,1,268
20652531,"Students, interns and world travelers welcome",21940642,Alex,,Crocker Amazon,37.7112884,-122.4375057,Entire home/apt,0,3,3,9/26/2017,3,13,171
20635128,Calling all techies/stay at a hacker house!,21940642,Alex,,Crocker Amazon,37.71143385,-122.4377928,Shared room,0,3,2,9/21/2017,2,13,168
20634940,Hacker house/stay with tech professionals,21940642,Alex,,Crocker Amazon,37.71294081,-122.4389184,Shared room,0,3,2,9/14/2017,2,13,173
848578,Bedroom in house with twin beds,4393613,Delores,,Crocker Amazon,37.70987688,-122.430829,Private room,59,3,138,9/19/2017,2.44,3,79
3199703,Sunny & Quiet Retreat,16215408,Sandra,,Crocker Amazon,37.71166243,-122.4380926,Private room,180,3,0,,,1,0
17098186,Spacious master bdrm in a nice house w/SF panorama,33532518,Irene,,Crocker Amazon,37.70912642,-122.4361624,Private room,76,3,40,9/27/2017,5.22,3,67
19877901,Nice little room to explore San Francisco,140642728,Roberto,,Crocker Amazon,37.7123425,-122.4374738,Private room,121,1,14,9/26/2017,8.24,1,346
8356380,"Quiet Private Room - Studio Feel, Parking",44046204,Cheryl,,Crocker Amazon,37.71170189,-122.4345145,Private room,95,1,213,9/28/2017,9.62,1,182
20696918,Modern Cozy Private BD + BR / Close to BART,26700102,Hebert,,Crocker Amazon,37.71579987,-122.4400646,Private room,119,2,1,9/24/2017,1,1,71
5196070,Private room inlaw in san francisco,26653520,Annie,,Crocker Amazon,37.71010525,-122.4463076,Private room,89,2,15,9/15/2017,0.51,5,130
20652378,World traveler coliving,21940642,Alex,,Crocker Amazon,37.71206306,-122.4389605,Shared room,0,3,0,,,13,167
18634359,One bedroom in outer mission,46126488,Valerie Ann,,Crocker Amazon,37.71015074,-122.4424175,Private room,10,2,18,9/25/2017,3.78,1,353
5195922,Spacious Private Room in SF,26653520,Annie,,Crocker Amazon,37.71052308,-122.446453,Private room,89,2,10,9/9/2017,0.39,5,359
18612680,Vast sunny bedroom in single family home,3572427,Alexis,,Excelsior,37.71732173,-122.4338767,Private room,60,2,5,6/30/2017,1.28,2,0
8721888,Cute room in quiet SF neighborhood,45776848,Yoav,,Excelsior,37.72768246,-122.4283576,Private room,80,2,54,9/17/2017,2.87,2,296
15929798,First floor suite w/ sleeping and cooking areas,103370502,Barbara,,Excelsior,37.72218634,-122.4117947,Private room,125,1,28,9/16/2017,3.05,1,0
15633213,Comfy Private Room in Artistic Mid-Century Home,1013332,Harry,,Excelsior,37.7255823,-122.4232352,Private room,119,2,38,9/16/2017,3.36,1,50
11575586,"Quiet, Sunny, and  spacious room",61184217,Connie,,Excelsior,37.72712445,-122.4295645,Private room,40,2,38,1/13/2017,2,1,0
13978865,2 Bedroom house w/street parking in San Francisco,79153344,Linda,,Excelsior,37.72493558,-122.4264951,Entire home/apt,137,5,3,3/28/2017,0.23,2,1
2461006,Charming San Francisco Apartment,8360606,Heather,,Excelsior,37.73083759,-122.4104776,Entire home/apt,148,3,166,9/30/2017,3.95,1,24
8487735,Modern and functional space,11014421,Lori,,Excelsior,37.72944055,-122.4289862,Entire home/apt,115,3,68,9/29/2017,2.85,1,279
19493569,Entire 2 bedroom on 2nd Fl in quiet outermission,136852462,Susan,,Excelsior,37.72084333,-122.4267368,Entire home/apt,145,1,3,9/24/2017,3,1,153
12484859,Beautiful house with Panoramic Bay views,8676376,Herbert,,Excelsior,37.72564037,-122.4198158,Entire home/apt,206,1,8,9/24/2017,0.49,4,322
4654218,Private furnished room with a great view,24091826,Julian (Jack),,Excelsior,37.72593023,-122.4333719,Private room,59,6,69,10/1/2017,2.65,3,8
968046,Private Bedroom w/ share Bathroom,5284406,Pk,,Excelsior,37.7209799,-122.431593,Private room,109,2,82,8/4/2017,1.61,1,359
1633225,Room with spectacular Bay views,8676376,Herbert,,Excelsior,37.72545413,-122.4188909,Private room,61,1,42,9/11/2017,0.87,4,54
20460402,"Family Stay - Renovated, Upscale, Quiet 3bed/2ba",1626997,Winnie,,Excelsior,37.7174543,-122.4337823,Entire home/apt,200,2,4,9/15/2017,3.16,1,3
527226,Master bedroom in Victorian home,2584879,Bernadette,,Excelsior,37.72508973,-122.4330937,Private room,80,2,25,9/3/2017,0.39,1,314
13094490,Room near Glen Park BART Station,589991,Susanna,,Excelsior,37.72641262,-122.4244259,Private room,100,1,0,,,1,0
11620002,Newly redone 1BR 10 min fr Valencia,2259098,Thuy,,Excelsior,37.72546575,-122.4321062,Entire home/apt,100,7,45,9/17/2017,2.59,2,300
16175237,"3 BR  1, 1/2BA Family house Exelsior",45776848,Yoav,,Excelsior,37.72616266,-122.4306212,Entire home/apt,170,7,1,2/19/2017,0.13,2,38
13784076,My West-Looking Top Room,75594709,Magdalena,,Excelsior,37.7266262,-122.4295725,Private room,72,1,23,9/23/2017,1.59,3,329
6687085,Private Cozy Room,21102221,Mauricio,,Excelsior,37.72443298,-122.4237653,Private room,100,3,0,,,1,0
3262667,Private Room in Portola home,12576255,Laura,,Excelsior,37.73009251,-122.411715,Private room,85,1,14,9/24/2017,0.4,1,6
2135871,Nice Clean Furnished Room,4191595,Laura & Larry,,Excelsior,37.73082301,-122.4212646,Private room,39,30,2,8/13/2017,0.05,3,197
323635,Sleep in  AUM Versity alter room.,812808,Mukt,,Excelsior,37.72606417,-122.4323163,Private room,60,2,21,9/26/2017,0.32,3,355
9033827,15 min to Downtown & Spacious House,37570945,Jacob,,Excelsior,37.72580705,-122.4038026,Private room,40,1,3,12/31/2015,0.13,1,0
13329419,1 bedroom 1 bathroom/ 2 people. Nice private room.,55610216,Aaron,,Excelsior,37.72266266,-122.4305233,Private room,65,2,2,6/27/2016,0.13,1,0
7281346,Charming single family home in SF,3572427,Alexis,,Excelsior,37.71903644,-122.4353732,Entire home/apt,250,4,39,7/23/2017,1.52,2,8
14654471,Affordable private room in SF,86027378,Ernest,,Excelsior,37.72626844,-122.4183218,Private room,62,30,46,8/27/2017,3.41,4,311
1629577,San Francisco gem at McLaren Park,8660028,Camilla,,Excelsior,37.72449985,-122.4235816,Entire home/apt,240,4,32,8/14/2017,0.66,1,337
351978,Mission Outr BedRmD1+Fridge+Patio,305973,Maria,,Excelsior,37.73019147,-122.4231651,Private room,43,30,21,9/3/2017,0.31,11,365
9330594,Regenerate in studio with a garden!,48425456,Carolina,,Excelsior,37.72144759,-122.4292769,Entire home/apt,70,7,0,,,1,0
10854353,Portola Heights Room w/Patio,10686183,Kendra,,Excelsior,37.72360929,-122.4056646,Private room,195,1,0,,,1,0
16977964,"Unit #A :spacious, clean, near by park, bus stop.",113614401,Sakonkrit,,Excelsior,37.72199045,-122.4102723,Private room,62,2,13,9/12/2017,3.42,2,163
16556338,Large bedroom with spectacular SF Bay views,8676376,Herbert,,Excelsior,37.72601597,-122.4193595,Private room,69,1,25,9/1/2017,2.75,4,55
1926253,"Cozy, studio garden apartment",9978934,Jennifer,,Excelsior,37.72248434,-122.4277876,Entire home/apt,80,2,13,9/23/2017,0.3,1,299
13427895,The Matisse Room,75594709,Magdalena,,Excelsior,37.72871193,-122.4293362,Private room,50,1,20,9/19/2017,1.28,3,53
6751279,Private Room and Bath,6372761,Ben,,Excelsior,37.72497927,-122.4205413,Private room,100,1,3,7/22/2015,0.11,1,0
1672896,"Sunny View Home, Garden & Garage",5026307,Holly,,Excelsior,37.72662054,-122.4193382,Entire home/apt,375,2,57,9/4/2017,1.86,1,301
5853587,One Private Bedroom/Shared bathroom,16022933,Rick,,Excelsior,37.72218644,-122.430775,Private room,60,5,23,9/9/2017,0.76,1,141
1633126,Gorgeous & quiet apartment on a San Francisco hill,2712969,Fesh,,Excelsior,37.73100622,-122.4228963,Entire home/apt,139,3,18,9/15/2017,1.3,1,78
